direction,anomaly_type,witness_a,witness_b,descriptor_match,verdict_a,verdict_b,severity,details,anomaly_id
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03338,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01914
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03341,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01915
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03344,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01916
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03348,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01917
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03351,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01918
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03352,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01919
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03353,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01920
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03354,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01921
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03355,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01922
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03356,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01923
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03358,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01924
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03360,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01925
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03361,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01926
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03366,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01927
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03367,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01928
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03371,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01929
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03373,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01930
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03376,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01931
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03377,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01932
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03382,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01933
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03383,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01934
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03384,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01935
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03387,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01936
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03389,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01937
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03396,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01938
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03397,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01939
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03401,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01940
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03405,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01941
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03408,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01942
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03412,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01943
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03413,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01944
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03416,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01945
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03420,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01946
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03422,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01947
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03423,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01948
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03424,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01949
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03426,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01950
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03427,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01951
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03431,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01952
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03435,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01953
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03438,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01954
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03439,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01955
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03440,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01956
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03442,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01957
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03444,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01958
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03447,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01959
target_lossless_landscape,same_budget_opposite_exactness,W02887,W03448,same x_size=32 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01960
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03449,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01961
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03452,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01962
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03453,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01963
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03456,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01964
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03459,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01965
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03460,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01966
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03463,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01967
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03464,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01968
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03465,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01969
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03466,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01970
target_lossless_landscape,same_budget_opposite_exactness,W02886,W03467,same x_size=32 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01971
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03470,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01972
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03472,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01973
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03473,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01974
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03475,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01975
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03477,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01976
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03479,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01977
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03485,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01978
target_lossless_landscape,same_budget_opposite_exactness,W02884,W03487,same x_size=64 and y_size=16,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01979
target_lossless_landscape,same_budget_opposite_exactness,W02885,W03488,same x_size=32 and y_size=16,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01980
target_lossless_landscape,same_budget_opposite_exactness,W02890,W03489,same x_size=64 and y_size=8,not_exact,exact,medium,Fiber-target mixedness changed under same map budget.,A01981
target_lossless_landscape,same_budget_opposite_exactness,W02883,W03490,same x_size=64 and y_size=4,exact,not_exact,medium,Fiber-target mixedness changed under same map budget.,A01982
